"ID";"step";"correct";"orientation";"response";"startTimeOfStimulus";"startTimeOfSubBlock";"time_Stimulus";"deg";"reactionTime";"outlier";"type";"typeOutlier";"correctSide";"modelNumber";"originalDegrees";"direction";"outlierPhys";"relativeResistance"
"id39";1;1;"b";"right";125258;924858;1050127;135;2707;FALSE;"hit";"hit";"right";"m15";135;"+";"noOutlier";0.571428571428571
"id39";1;1;"a";"right";21225;924858;946094;180;3748;FALSE;"hit";"hit";"right";"m14";180;"0";"noOutlier";0.571428571428571
"id39";1;1;"a";"right";122920;924858;1047788;45;1838;FALSE;"hit";"hit";"right";"m3";45;"+";"noOutlier";0.571428571428571
"id39";1;1;"a";"right";30362;924858;955225;180;3329;FALSE;"hit";"hit";"right";"m6";180;"0";"noOutlier";0.571428571428571
"id39";1;1;"b";"right";18081;924858;942950;180;2644;FALSE;"hit";"hit";"right";"m8";180;"0";"noOutlier";0.571428571428571
"id39";1;1;"b";"left";37426;924858;962287;90;2179;FALSE;"hit";"hit";"left";"m6";90;"+";"noOutlier";0.571428571428571
"id39";1;1;"a";"left";40105;924858;964968;135;3434;FALSE;"hit";"hit";"left";"m4";135;"+";"noOutlier";0.571428571428571
"id39";1;1;"b";"left";98384;924858;1023245;180;4933;FALSE;"hit";"hit";"left";"m5";180;"0";"noOutlier";0.571428571428571
"id39";1;1;"b";"left";34191;924858;959059;90;2735;FALSE;"hit";"hit";"left";"m15";90;"+";"noOutlier";0.571428571428571
"id39";1;1;"a";"right";112329;924858;1037191;135;6667;FALSE;"hit";"hit";"right";"m12";135;"+";"noOutlier";0.571428571428571
"id39";1;1;"a";"right";162433;924858;1087302;45;3845;FALSE;"hit";"hit";"right";"m6";45;"+";"noOutlier";0.571428571428571
"id39";1;1;"a";"right";3720;924858;928582;135;4380;FALSE;"hit";"hit";"right";"m8";135;"+";"noOutlier";0.571428571428571
"id39";1;1;"b";"left";8600;924858;933468;90;3638;FALSE;"hit";"hit";"left";"m6";90;"+";"noOutlier";0.571428571428571
"id39";1;1;"b";"right";12738;924858;937608;180;2530;FALSE;"hit";"hit";"right";"m4";180;"0";"noOutlier";0.571428571428571
"id39";1;1;"b";"left";128465;924858;1053326;45;2060;FALSE;"hit";"hit";"left";"m6";45;"+";"noOutlier";0.571428571428571
"id39";1;1;"b";"right";131025;924858;1055889;90;4841;FALSE;"hit";"hit";"right";"m4";90;"+";"noOutlier";0.571428571428571
"id39";1;1;"b";"left";25473;924858;950334;180;4388;FALSE;"hit";"hit";"left";"m15";180;"0";"noOutlier";0.571428571428571
"id39";1;1;"b";"left";140330;924858;1065191;90;2835;FALSE;"hit";"hit";"left";"m13";270;"-";"noOutlier";0.571428571428571
"id39";1;1;"a";"left";143665;924858;1068530;135;2216;FALSE;"hit";"hit";"left";"m13";135;"+";"noOutlier";0.571428571428571
"id39";1;1;"b";"left";146381;924858;1071249;45;2177;FALSE;"hit";"hit";"left";"m7";45;"+";"noOutlier";0.571428571428571
"id39";1;1;"a";"right";149058;924858;1073927;45;2035;FALSE;"hit";"hit";"right";"m5";45;"+";"noOutlier";0.571428571428571
"id39";1;1;"a";"right";44039;924858;968900;135;2878;FALSE;"hit";"hit";"right";"m2";225;"-";"noOutlier";0.571428571428571
"id39";1;1;"b";"left";47417;924858;972279;90;2475;FALSE;"hit";"hit";"left";"m3";90;"+";"noOutlier";0.571428571428571
"id39";1;1;"a";"left";106250;924858;1031111;180;5579;FALSE;"hit";"hit";"left";"m7";180;"0";"noOutlier";0.571428571428571
"id39";1;1;"b";"right";0;924858;924862;135;3220;FALSE;"hit";"hit";"right";"m2";225;"-";"noOutlier";0.571428571428571
"id39";1;1;"b";"left";53208;924858;978077;135;3413;FALSE;"hit";"hit";"left";"m3";135;"+";"noOutlier";0.571428571428571
"id39";1;1;"b";"right";57121;924858;981984;90;2754;FALSE;"hit";"hit";"right";"m3";90;"+";"noOutlier";0.571428571428571
"id39";1;1;"b";"left";60375;924858;985237;90;3405;FALSE;"hit";"hit";"left";"m8";90;"+";"noOutlier";0.571428571428571
"id39";1;1;"b";"left";64280;924858;989142;180;2580;FALSE;"hit";"hit";"left";"m13";180;"0";"noOutlier";0.571428571428571
"id39";1;1;"a";"right";136366;924858;1061227;90;3464;FALSE;"hit";"hit";"right";"m14";270;"-";"noOutlier";0.571428571428571
"id39";1;1;"a";"right";71082;924858;995944;180;8906;FALSE;"hit";"hit";"right";"m16";180;"0";"noOutlier";0.571428571428571
"id39";1;1;"a";"left";80488;924858;1005357;45;6013;FALSE;"hit";"hit";"left";"m12";45;"+";"noOutlier";0.571428571428571
"id39";1;1;"b";"left";87001;924858;1011863;135;3915;FALSE;"hit";"hit";"left";"m8";135;"+";"noOutlier";0.571428571428571
"id39";1;1;"b";"left";91416;924858;1016277;180;2957;FALSE;"hit";"hit";"left";"m14";180;"0";"noOutlier";0.571428571428571
"id39";1;1;"b";"left";151593;924858;1076461;180;2493;FALSE;"hit";"hit";"left";"m16";180;"0";"noOutlier";0.571428571428571
"id39";1;1;"b";"left";154586;924858;1079455;90;2419;FALSE;"hit";"hit";"left";"m5";270;"-";"noOutlier";0.571428571428571
"id39";1;1;"a";"left";157505;924858;1082374;180;4428;FALSE;"hit";"hit";"left";"m15";180;"0";"noOutlier";0.571428571428571
"id39";1;1;"a";"right";50392;924858;975254;180;2316;FALSE;"hit";"hit";"right";"m2";180;"0";"noOutlier";0.571428571428571
"id39";1;1;"b";"left";67360;924858;992228;90;3222;FALSE;"hit";"hit";"left";"m12";90;"+";"noOutlier";0.571428571428571
"id39";1;1;"a";"right";94873;924858;1019736;45;3011;FALSE;"hit";"hit";"right";"m16";45;"+";"noOutlier";0.571428571428571
"id39";1;1;"a";"right";103817;924858;1028678;90;1933;FALSE;"hit";"hit";"right";"m13";270;"-";"noOutlier";0.571428571428571
"id39";2;1;"b";"left";17419;1104858;1122282;180;3792;FALSE;"hit";"hit";"left";"m13";180;"0";"noOutlier";0.714285714285714
"id39";2;1;"a";"right";97947;1104858;1202811;180;2783;FALSE;"hit";"hit";"right";"m4";180;"0";"noOutlier";0.714285714285714
"id39";2;1;"b";"left";101230;1104858;1206092;135;3190;FALSE;"hit";"hit";"left";"m5";135;"+";"noOutlier";0.714285714285714
"id39";2;1;"a";"left";34544;1104858;1139413;90;4253;FALSE;"hit";"hit";"left";"m4";90;"+";"noOutlier";0.714285714285714
"id39";2;1;"b";"left";21711;1104858;1126578;180;3104;FALSE;"hit";"hit";"left";"m4";180;"0";"noOutlier";0.714285714285714
"id39";2;1;"a";"left";42505;1104858;1147367;45;5283;FALSE;"hit";"hit";"left";"m13";45;"+";"noOutlier";0.714285714285714
"id39";2;1;"a";"left";30473;1104858;1135343;90;3571;FALSE;"hit";"hit";"left";"m15";90;"+";"noOutlier";0.714285714285714
"id39";2;1;"a";"left";48288;1104858;1153154;45;1392;FALSE;"hit";"hit";"left";"m14";315;"-";"noOutlier";0.714285714285714
"id39";2;1;"b";"right";39297;1104858;1144158;90;2708;FALSE;"hit";"hit";"right";"m15";90;"+";"noOutlier";0.714285714285714
"id39";2;1;"a";"right";95919;1104858;1200787;45;1527;FALSE;"hit";"hit";"right";"m2";45;"+";"noOutlier";0.714285714285714
"id39";2;1;"a";"left";0;1104858;1104864;135;6747;FALSE;"hit";"hit";"left";"m7";225;"-";"noOutlier";0.714285714285714
"id39";2;1;"b";"left";7247;1104858;1112112;45;2530;FALSE;"hit";"hit";"left";"m13";45;"+";"noOutlier";0.714285714285714
"id39";2;1;"a";"left";10277;1104858;1115144;180;6642;FALSE;"hit";"hit";"left";"m2";180;"0";"noOutlier";0.714285714285714
"id39";2;1;"a";"left";60238;1104858;1165099;180;3151;FALSE;"hit";"hit";"left";"m15";180;"0";"noOutlier";0.714285714285714
"id39";2;1;"a";"left";104920;1104858;1209789;135;3421;FALSE;"hit";"hit";"left";"m2";225;"-";"noOutlier";0.714285714285714
"id39";2;1;"a";"right";25315;1104858;1130176;135;4658;FALSE;"hit";"hit";"right";"m14";225;"-";"noOutlier";0.714285714285714
"id39";2;1;"b";"right";113064;1104858;1217932;90;3166;FALSE;"hit";"hit";"right";"m4";90;"+";"noOutlier";0.714285714285714
"id39";2;1;"b";"right";116731;1104858;1221598;135;3228;FALSE;"hit";"hit";"right";"m12";135;"+";"noOutlier";0.714285714285714
"id39";2;1;"a";"left";120460;1104858;1225327;45;4410;FALSE;"hit";"hit";"left";"m15";315;"-";"noOutlier";0.714285714285714
"id39";2;1;"b";"left";125370;1104858;1230231;180;9396;FALSE;"hit";"hit";"left";"m8";180;"0";"noOutlier";0.714285714285714
"id39";2;1;"b";"left";85827;1104858;1190696;45;4546;FALSE;"hit";"hit";"left";"m16";45;"+";"noOutlier";0.714285714285714
"id39";2;1;"b";"right";50180;1104858;1155042;180;3632;FALSE;"hit";"hit";"right";"m7";180;"0";"noOutlier";0.714285714285714
"id39";2;1;"a";"right";93793;1104858;1198656;45;1626;FALSE;"hit";"hit";"right";"m2";45;"+";"noOutlier";0.714285714285714
"id39";2;1;"b";"right";144177;1104858;1249038;135;6685;FALSE;"hit";"hit";"right";"m13";135;"+";"noOutlier";0.714285714285714
"id39";2;1;"a";"right";151362;1104858;1256229;180;3469;FALSE;"hit";"hit";"right";"m14";180;"0";"noOutlier";0.714285714285714
"id39";2;1;"a";"left";155331;1104858;1260200;90;9882;TRUE;"hit";"hitOutlier";"left";"m13";270;"-";"noOutlier";0.714285714285714
"id39";2;1;"b";"right";75568;1104858;1180431;90;1827;FALSE;"hit";"hit";"right";"m14";270;"-";"noOutlier";0.714285714285714
"id39";2;1;"a";"left";63889;1104858;1168750;180;2524;FALSE;"hit";"hit";"left";"m3";180;"0";"noOutlier";0.714285714285714
"id39";2;1;"a";"left";108841;1104858;1213703;90;3723;FALSE;"hit";"hit";"left";"m15";90;"+";"noOutlier";0.714285714285714
"id39";2;1;"b";"right";72512;1104858;1177373;180;2556;FALSE;"hit";"hit";"right";"m15";180;"0";"noOutlier";0.714285714285714
"id39";2;1;"a";"right";137682;1104858;1242544;180;2530;FALSE;"hit";"hit";"right";"m16";180;"0";"noOutlier";0.714285714285714
"id39";2;1;"a";"left";77895;1104858;1182759;90;2499;FALSE;"hit";"hit";"left";"m7";90;"+";"noOutlier";0.714285714285714
"id39";2;1;"b";"right";80894;1104858;1185755;45;1959;FALSE;"hit";"hit";"right";"m5";45;"+";"noOutlier";0.714285714285714
"id39";2;1;"a";"right";135266;1104858;1240127;135;1915;FALSE;"hit";"hit";"right";"m8";135;"+";"noOutlier";0.714285714285714
"id39";2;1;"a";"right";57336;1104858;1162199;135;2402;FALSE;"hit";"hit";"right";"m16";135;"+";"noOutlier";0.714285714285714
"id39";2;1;"a";"right";140712;1104858;1245574;90;2965;FALSE;"hit";"hit";"right";"m14";270;"-";"noOutlier";0.714285714285714
"id39";2;1;"a";"left";90873;1104858;1195734;180;2420;FALSE;"hit";"hit";"left";"m13";180;"0";"noOutlier";0.714285714285714
"id39";2;1;"b";"right";54312;1104858;1159174;45;2524;FALSE;"hit";"hit";"right";"m12";45;"+";"noOutlier";0.714285714285714
"id39";2;0;"b";"left";83353;1104858;1188221;135;1974;FALSE;"incorrect";"incorrect";"right";"m2";225;"-";"noOutlier";0.714285714285714
"id39";2;1;"b";"left";66913;1104858;1171783;90;5099;FALSE;"hit";"hit";"left";"m16";270;"-";"noOutlier";0.714285714285714
"id39";3;1;"b";"right";108424;1284858;1393285;135;1997;FALSE;"hit";"hit";"right";"m3";135;"+";"noOutlier";0.857142857142857
"id39";3;0;"b";"right";99217;1284858;1384084;45;3182;FALSE;"incorrect";"incorrect";"left";"m16";45;"+";"noOutlier";0.857142857142857
"id39";3;1;"b";"left";164859;1284858;1449720;135;4082;FALSE;"hit";"hit";"left";"m6";225;"-";"noOutlier";0.857142857142857
"id39";3;1;"a";"right";24758;1284858;1309619;135;2807;FALSE;"hit";"hit";"right";"m8";135;"+";"noOutlier";0.857142857142857
"id39";3;1;"b";"right";7256;1284858;1292117;45;2285;FALSE;"hit";"hit";"right";"m8";315;"-";"noOutlier";0.857142857142857
"id39";3;1;"b";"right";30927;1284858;1315788;135;2750;FALSE;"hit";"hit";"right";"m2";225;"-";"noOutlier";0.857142857142857
"id39";3;1;"a";"right";20368;1284858;1305232;180;3890;FALSE;"hit";"hit";"right";"m15";180;"0";"noOutlier";0.857142857142857
"id39";3;1;"a";"right";83527;1284858;1368388;45;1901;FALSE;"hit";"hit";"right";"m6";45;"+";"noOutlier";0.857142857142857
"id39";3;1;"a";"left";28066;1284858;1312929;45;2361;FALSE;"hit";"hit";"left";"m3";45;"+";"noOutlier";0.857142857142857
"id39";3;1;"a";"left";34177;1284858;1319038;90;4435;FALSE;"hit";"hit";"left";"m5";270;"-";"noOutlier";0.857142857142857
"id39";3;1;"b";"left";102899;1284858;1387767;45;2123;FALSE;"hit";"hit";"left";"m16";45;"+";"noOutlier";0.857142857142857
"id39";3;1;"a";"left";105522;1284858;1390384;45;2402;FALSE;"hit";"hit";"left";"m15";315;"-";"noOutlier";0.857142857142857
"id39";3;1;"a";"left";0;1284858;1284869;90;3453;FALSE;"hit";"hit";"left";"m4";90;"+";"noOutlier";0.857142857142857
"id39";3;1;"b";"right";3954;1284858;1288816;135;2802;FALSE;"hit";"hit";"right";"m16";135;"+";"noOutlier";0.857142857142857
"id39";3;1;"b";"right";110921;1284858;1395783;90;1595;FALSE;"hit";"hit";"right";"m7";90;"+";"noOutlier";0.857142857142857
"id39";3;1;"a";"right";113016;1284858;1397877;135;2133;FALSE;"hit";"hit";"right";"m13";135;"+";"noOutlier";0.857142857142857
"id39";3;1;"b";"right";10041;1284858;1294910;90;9827;TRUE;"hit";"hitOutlier";"right";"m12";90;"+";"noOutlier";0.857142857142857
"id39";3;1;"a";"right";118626;1284858;1403495;45;5475;FALSE;"hit";"hit";"right";"m5";45;"+";"noOutlier";0.857142857142857
"id39";3;1;"b";"right";124601;1284858;1409462;45;2956;FALSE;"hit";"hit";"right";"m15";315;"-";"noOutlier";0.857142857142857
"id39";3;1;"a";"right";128057;1284858;1412925;135;2037;FALSE;"hit";"hit";"right";"m5";135;"+";"noOutlier";0.857142857142857
"id39";3;1;"a";"left";130594;1284858;1415463;135;3227;FALSE;"hit";"hit";"left";"m3";135;"+";"noOutlier";0.857142857142857
"id39";3;1;"a";"right";134321;1284858;1419182;90;2516;FALSE;"hit";"hit";"right";"m3";90;"+";"noOutlier";0.857142857142857
"id39";3;1;"a";"left";96041;1284858;1380910;135;2676;FALSE;"hit";"hit";"left";"m12";135;"+";"noOutlier";0.857142857142857
"id39";3;1;"b";"left";91839;1284858;1376700;90;3702;FALSE;"hit";"hit";"left";"m15";90;"+";"noOutlier";0.857142857142857
"id39";3;0;"b";"left";142946;1284858;1427809;135;4433;FALSE;"incorrect";"incorrect";"right";"m8";135;"+";"noOutlier";0.857142857142857
"id39";3;1;"a";"left";147879;1284858;1432740;90;9222;FALSE;"hit";"hit";"left";"m16";270;"-";"noOutlier";0.857142857142857
"id39";3;1;"b";"left";157601;1284858;1442464;45;2714;FALSE;"hit";"hit";"left";"m6";45;"+";"noOutlier";0.857142857142857
"id39";3;1;"b";"left";160815;1284858;1445682;135;3544;FALSE;"hit";"hit";"left";"m16";135;"+";"noOutlier";0.857142857142857
"id39";3;1;"b";"right";52481;1284858;1337343;45;1707;FALSE;"hit";"hit";"right";"m4";45;"+";"noOutlier";0.857142857142857
"id39";3;1;"a";"right";115649;1284858;1400516;135;2477;FALSE;"hit";"hit";"right";"m15";135;"+";"noOutlier";0.857142857142857
"id39";3;1;"b";"left";58031;1284858;1342898;135;4912;FALSE;"hit";"hit";"left";"m6";225;"-";"noOutlier";0.857142857142857
"id39";3;1;"b";"right";63444;1284858;1348306;90;3640;FALSE;"hit";"hit";"right";"m8";90;"+";"noOutlier";0.857142857142857
"id39";3;1;"a";"left";67584;1284858;1352446;180;11652;TRUE;"hit";"hitOutlier";"left";"m2";180;"0";"noOutlier";0.857142857142857
"id39";3;1;"a";"left";79736;1284858;1364599;135;3291;FALSE;"hit";"hit";"left";"m14";225;"-";"noOutlier";0.857142857142857
"id39";3;1;"a";"right";43618;1284858;1328485;90;2125;FALSE;"hit";"hit";"right";"m16";270;"-";"noOutlier";0.857142857142857
"id39";3;0;"b";"right";137337;1284858;1422199;45;2307;FALSE;"incorrect";"incorrect";"left";"m12";45;"+";"noOutlier";0.857142857142857
"id39";3;1;"a";"right";140144;1284858;1425005;45;2301;FALSE;"hit";"hit";"right";"m4";45;"+";"noOutlier";0.857142857142857
"id39";3;1;"b";"left";39112;1284858;1323980;180;4006;FALSE;"hit";"hit";"left";"m16";180;"0";"noOutlier";0.857142857142857
"id39";3;1;"b";"left";54688;1284858;1339551;180;2843;FALSE;"hit";"hit";"left";"m3";180;"0";"noOutlier";0.857142857142857
"id39";3;1;"b";"left";46244;1284858;1331113;180;3129;FALSE;"hit";"hit";"left";"m14";180;"0";"noOutlier";0.857142857142857
"id39";3;1;"a";"right";49873;1284858;1334742;45;2108;FALSE;"hit";"hit";"right";"m8";315;"-";"noOutlier";0.857142857142857
"id39";3;1;"a";"left";88585;1284858;1373448;180;2754;FALSE;"hit";"hit";"left";"m3";180;"0";"noOutlier";0.857142857142857
"id39";3;1;"a";"right";85928;1284858;1370798;90;2156;FALSE;"hit";"hit";"right";"m6";90;"+";"noOutlier";0.857142857142857
"id39";4;1;"a";"right";36471;1464858;1501332;180;3117;FALSE;"hit";"hit";"right";"m6";180;"0";"noOutlier";1
"id39";4;1;"a";"right";159713;1464858;1624582;135;3484;FALSE;"hit";"hit";"right";"m3";135;"+";"noOutlier";1
"id39";4;1;"a";"left";155353;1464858;1620222;45;1588;FALSE;"hit";"hit";"left";"m16";45;"+";"noOutlier";1
"id39";4;1;"a";"left";33339;1464858;1498202;90;2632;FALSE;"hit";"hit";"left";"m7";90;"+";"noOutlier";1
"id39";4;1;"b";"left";79208;1464858;1544075;90;2590;FALSE;"hit";"hit";"left";"m16";270;"-";"noOutlier";1
"id39";4;1;"a";"left";163697;1464858;1628564;135;3254;FALSE;"hit";"hit";"left";"m16";135;"+";"noOutlier";1
"id39";4;1;"a";"left";30806;1464858;1495673;180;2033;FALSE;"hit";"hit";"left";"m2";180;"0";"noOutlier";1
"id39";4;1;"a";"left";93480;1464858;1558349;135;2085;FALSE;"hit";"hit";"left";"m4";135;"+";"noOutlier";1
"id39";4;1;"a";"left";96065;1464858;1560934;180;1572;FALSE;"hit";"hit";"left";"m3";180;"0";"noOutlier";1
"id39";4;1;"b";"right";98137;1464858;1563006;90;1708;FALSE;"hit";"hit";"right";"m6";90;"+";"noOutlier";1
"id39";4;1;"b";"left";153320;1464858;1618189;90;1533;FALSE;"hit";"hit";"left";"m14";270;"-";"noOutlier";1
"id39";4;1;"b";"right";1507;1464858;1466369;135;3961;FALSE;"hit";"hit";"right";"m14";225;"-";"noOutlier";1
"id39";4;1;"a";"right";5968;1464858;1470829;135;15260;TRUE;"hit";"hitOutlier";"right";"m7";225;"-";"noOutlier";1
"id39";4;1;"a";"right";157441;1464858;1622302;135;1772;FALSE;"hit";"hit";"right";"m6";225;"-";"noOutlier";1
"id39";4;1;"a";"right";25008;1464858;1489870;180;2756;FALSE;"hit";"hit";"right";"m8";180;"0";"noOutlier";1
"id39";4;1;"b";"left";28264;1464858;1493128;45;2042;FALSE;"hit";"hit";"left";"m2";45;"+";"noOutlier";1
"id39";4;1;"b";"right";118315;1464858;1583178;180;2143;FALSE;"hit";"hit";"right";"m6";180;"0";"noOutlier";1
"id39";4;1;"a";"right";120958;1464858;1585820;90;3766;FALSE;"hit";"hit";"right";"m12";90;"+";"noOutlier";1
"id39";4;1;"b";"right";125225;1464858;1590089;45;3609;FALSE;"hit";"hit";"right";"m3";45;"+";"noOutlier";1
"id39";4;1;"b";"left";40088;1464858;1504957;180;3653;FALSE;"hit";"hit";"left";"m4";180;"0";"noOutlier";1
"id39";4;1;"b";"right";90711;1464858;1555573;90;2269;FALSE;"hit";"hit";"right";"m13";270;"-";"noOutlier";1
"id39";4;1;"b";"right";87282;1464858;1552145;135;2929;FALSE;"hit";"hit";"right";"m7";225;"-";"noOutlier";1
"id39";4;1;"b";"left";143242;1464858;1608109;90;3076;FALSE;"hit";"hit";"left";"m12";90;"+";"noOutlier";1
"id39";4;1;"b";"right";146818;1464858;1611682;90;2736;FALSE;"hit";"hit";"right";"m2";90;"+";"noOutlier";1
"id39";4;1;"b";"right";100345;1464858;1565214;90;3180;FALSE;"hit";"hit";"right";"m14";270;"-";"noOutlier";1
"id39";4;1;"b";"left";104026;1464858;1568888;180;4626;FALSE;"hit";"hit";"left";"m4";180;"0";"noOutlier";1
"id39";4;1;"b";"right";109152;1464858;1574013;45;3716;FALSE;"hit";"hit";"right";"m5";45;"+";"noOutlier";1
"id39";4;1;"a";"left";113369;1464858;1578232;180;1594;FALSE;"hit";"hit";"left";"m14";180;"0";"noOutlier";1
"id39";4;1;"b";"right";115463;1464858;1580330;45;2352;FALSE;"hit";"hit";"right";"m15";315;"-";"noOutlier";1
"id39";4;1;"b";"left";67337;1464858;1532199;90;3915;FALSE;"hit";"hit";"left";"m2";90;"+";"noOutlier";1
"id39";4;1;"b";"left";71752;1464858;1536613;135;3652;FALSE;"hit";"hit";"left";"m8";135;"+";"noOutlier";1
"id39";4;1;"b";"left";75904;1464858;1540765;135;2804;FALSE;"hit";"hit";"left";"m15";135;"+";"noOutlier";1
"id39";4;1;"b";"right";129334;1464858;1594201;180;4145;FALSE;"hit";"hit";"right";"m2";180;"0";"noOutlier";1
"id39";4;1;"b";"left";133979;1464858;1598840;90;3618;FALSE;"hit";"hit";"left";"m3";90;"+";"noOutlier";1
"id39";4;1;"b";"left";138097;1464858;1602965;90;4645;FALSE;"hit";"hit";"left";"m5";270;"-";"noOutlier";1
"id39";4;1;"a";"right";46041;1464858;1510903;45;2147;FALSE;"hit";"hit";"right";"m7";45;"+";"noOutlier";1
"id39";4;1;"a";"left";48688;1464858;1513555;45;1775;FALSE;"hit";"hit";"left";"m13";45;"+";"noOutlier";1
"id39";4;1;"b";"right";150054;1464858;1614915;135;2766;FALSE;"hit";"hit";"right";"m4";135;"+";"noOutlier";1
"id39";4;1;"b";"left";55848;1464858;1520713;180;1961;FALSE;"hit";"hit";"left";"m6";180;"0";"noOutlier";1
"id39";4;1;"a";"right";58309;1464858;1523177;180;2041;FALSE;"hit";"hit";"right";"m15";180;"0";"noOutlier";1
"id39";4;1;"b";"right";21728;1464858;1486591;135;2780;FALSE;"hit";"hit";"right";"m3";135;"+";"noOutlier";1
"id39";4;1;"a";"left";63023;1464858;1527884;90;3814;FALSE;"hit";"hit";"left";"m5";270;"-";"noOutlier";1
"id39";4;1;"a";"right";50963;1464858;1515825;90;4385;FALSE;"hit";"hit";"right";"m8";90;"+";"noOutlier";1
"id39";4;1;"a";"right";44241;1464858;1509111;45;1299;FALSE;"hit";"hit";"right";"m4";45;"+";"noOutlier";1
"id39";4;1;"b";"left";82298;1464858;1547166;180;4484;FALSE;"hit";"hit";"left";"m15";180;"0";"noOutlier";1
"id39";4;1;"b";"left";60850;1464858;1525713;45;1673;FALSE;"hit";"hit";"left";"m14";315;"-";"noOutlier";1
"id39";5;1;"a";"left";0;1644858;1644861;45;2925;FALSE;"hit";"hit";"left";"m16";45;"+";"noOutlier";1
"id39";5;1;"a";"left";3425;1644858;1648286;45;2444;FALSE;"hit";"hit";"left";"m14";315;"-";"noOutlier";1
"id39";5;1;"a";"left";6369;1644858;1651230;135;3148;FALSE;"hit";"hit";"left";"m15";135;"+";"noOutlier";1
"id39";5;0;"a";"x";10017;1644858;1654878;90;4468;FALSE;"incorrect";"incorrect";"right";"m4";90;"+";"noOutlier";1
"id47";1;1;"b";"right";61976;763357;825337;45;779;FALSE;"hit";"hit";"right";"m14";315;"-";"noOutlier";0.6
"id47";1;1;"a";"left";49281;763357;812647;135;1685;FALSE;"hit";"hit";"left";"m16";225;"-";"noOutlier";0.6
"id47";1;1;"a";"left";11957;763357;775317;135;1775;FALSE;"hit";"hit";"left";"m12";135;"+";"noOutlier";0.6
